Transaction ID,Sender Bank ID,Receiver Bank ID,Amount (USD),Timestamp,Currency,Transaction Type,Transaction Status,Slice ID,Bandwidth Allocation (Mbps),Latency (ms),Packet Loss Rate (%),Encryption Method,Public Key,Private Key,Session Key,Encryption Time (ms),Decryption Time (ms),QKD Protocol,QKD Success Rate (%),QKD Detection,Attack Type,Attack Success Rate (%),Computational Overhead (%)
T122,Bank1,Bank2,581,2019-01-11 15:40:00,USD,Fund Transfer,Pending,Slice1,52,24,0.07665094613263544,ECC,X122,Y122,Z122,7,4,E91,93.99219367571251,True,Replay Attack,13.905347494947184,22
T123,Bank3,Bank1,1293,2020-01-26 16:40:00,GBP,Transfer,Successful,Slice2,133,19,0.011148199520820546,AES,X123,Y123,Z123,9,5,E91,72.14454381424169,False,Man-in-the-Middle,54.77926018550199,22
T124,Bank4,Bank2,1940,2016-05-20 21:14:00,GBP,Transfer,Failed,Slice3,135,26,0.07880198147973184,ECC,X124,Y124,Z124,5,7,E91,92.71994371691694,True,Man-in-the-Middle,34.25086219441735,22
T125,Bank4,Bank4,4741,2017-01-23 00:01:00,USD,Transfer,Pending,Slice3,183,17,0.08830726187243582,ECC,X125,Y125,Z125,7,6,E91,17.04995137037203,True,Replay Attack,88.63818471504116,11
T126,Bank4,Bank2,1672,2016-10-23 22:55:00,EUR,Fund Transfer,Successful,Slice2,113,15,0.03723557805908182,AES,X126,Y126,Z126,5,5,E91,40.86800036124835,False,Replay Attack,30.298150655872526,23
T127,Bank3,Bank1,1716,2015-10-18 17:58:00,EUR,Transfer,Failed,Slice1,88,27,0.020031902557051597,ECC,X127,Y127,Z127,8,7,BB84,51.75494297961848,False,Man-in-the-Middle,40.06902220818288,24
T128,Bank4,Bank1,1871,2019-07-11 21:13:00,GBP,Transfer,Pending,Slice2,105,13,0.021965531734968638,ECC,X128,Y128,Z128,9,3,E91,92.90697064709306,True,Man-in-the-Middle,44.299242849765186,17
T129,Bank2,Bank2,689,2015-06-25 21:37:00,GBP,Fund Transfer,Failed,Slice1,165,24,0.09039854847719973,ECC,X129,Y129,Z129,8,6,BB84,80.65656733388776,False,Quantum Interception,77.08935943024998,25
T130,Bank4,Bank2,2320,2017-12-29 14:12:00,USD,Transfer,Successful,Slice1,145,28,0.08026595516117922,AES,X130,Y130,Z130,5,5,BB84,30.84712412417404,True,Man-in-the-Middle,85.95306205579377,22
T131,Bank1,Bank3,1327,2017-04-11 00:17:00,EUR,Transfer,Pending,Slice2,61,8,0.04668788521920752,AES,X131,Y131,Z131,8,4,BB84,0.6945804020297541,True,Quantum Interception,56.67241674210914,26
T132,Bank3,Bank2,3717,2018-09-06 17:00:00,USD,Fund Transfer,Pending,Slice2,197,18,0.016600867175636226,AES,X132,Y132,Z132,9,4,E91,21.86659623322398,False,Man-in-the-Middle,46.994487741625115,24
T133,Bank2,Bank2,3291,2016-05-15 07:02:00,GBP,Transfer,Pending,Slice3,188,10,0.02005115579483502,AES,X133,Y133,Z133,7,4,E91,37.580805547977306,True,Man-in-the-Middle,3.486815404465682,18
T134,Bank4,Bank1,1107,2016-05-31 23:02:00,USD,Bill Payment,Pending,Slice1,103,10,0.09252879476564525,ECC,X134,Y134,Z134,4,8,BB84,81.38489821726303,False,Quantum Interception,83.24451687962564,13
T135,Bank2,Bank1,3350,2019-02-22 02:08:00,GBP,Transfer,Pending,Slice3,153,27,0.035821214142362647,AES,X135,Y135,Z135,6,8,E91,20.79157428598001,False,Quantum Interception,53.69320888770856,20
T136,Bank1,Bank2,2775,2018-03-30 05:14:00,USD,Bill Payment,Successful,Slice2,131,14,0.09183781530027177,AES,X136,Y136,Z136,9,8,BB84,83.37316429763972,True,Quantum Interception,27.154118934687222,12
T137,Bank4,Bank4,4181,2017-08-22 04:07:00,USD,Fund Transfer,Successful,Slice2,155,6,0.06811501806783803,ECC,X137,Y137,Z137,8,6,E91,33.58571540916766,False,Quantum Interception,62.38226660988517,25
T138,Bank1,Bank1,1279,2016-12-09 12:17:00,USD,Bill Payment,Successful,Slice2,159,20,0.08206885333010944,AES,X138,Y138,Z138,5,6,E91,9.644152736138734,False,Quantum Interception,61.46659377162291,20
T139,Bank1,Bank2,921,2016-12-22 22:32:00,GBP,Bill Payment,Pending,Slice1,176,7,0.05934564545205907,AES,X139,Y139,Z139,6,8,BB84,56.28500555515743,False,Man-in-the-Middle,41.15739840047434,11
T140,Bank1,Bank2,277,2019-06-18 01:50:00,GBP,Fund Transfer,Successful,Slice2,96,10,0.02458232839302075,AES,X140,Y140,Z140,6,5,E91,99.41548623699033,True,Man-in-the-Middle,68.79387424309404,20
T141,Bank2,Bank3,4457,2016-03-28 08:12:00,EUR,Bill Payment,Pending,Slice1,190,16,0.0637095197163905,AES,X141,Y141,Z141,6,8,E91,21.809786321974645,True,Quantum Interception,86.8478407029611,22
T142,Bank3,Bank3,1615,2019-01-04 00:17:00,USD,Bill Payment,Pending,Slice2,189,13,0.008905626755021323,AES,X142,Y142,Z142,5,5,E91,43.63631056424499,False,Quantum Interception,51.829566435751836,27
T143,Bank4,Bank4,4956,2017-12-18 01:20:00,EUR,Transfer,Pending,Slice3,130,7,0.06963529758132118,AES,X143,Y143,Z143,7,6,E91,68.59509120463406,True,Quantum Interception,79.91109470883802,10
T144,Bank2,Bank2,4705,2015-01-31 05:02:00,GBP,Bill Payment,Pending,Slice2,136,10,0.09483662921518703,AES,X144,Y144,Z144,6,6,BB84,67.2316802754222,False,Man-in-the-Middle,82.0583046594997,16
T145,Bank2,Bank3,4378,2020-07-03 07:20:00,EUR,Fund Transfer,Pending,Slice1,128,11,0.0780133396042337,ECC,X145,Y145,Z145,7,5,BB84,62.103754369924346,False,Man-in-the-Middle,85.28916908873005,29
T146,Bank1,Bank3,3512,2020-03-10 14:53:00,GBP,Bill Payment,Pending,Slice1,100,6,0.03220044484250717,ECC,X146,Y146,Z146,8,3,E91,11.906710086596206,False,Quantum Interception,78.13918176199518,25
T147,Bank1,Bank3,302,2020-02-05 10:52:00,GBP,Transfer,Pending,Slice1,72,29,0.09714332460724653,ECC,X147,Y147,Z147,4,4,BB84,54.5288055433972,False,Replay Attack,54.865214937912164,25
T148,Bank1,Bank2,4602,2017-09-07 06:36:00,USD,Transfer,Failed,Slice1,150,29,0.022684803093838593,ECC,X148,Y148,Z148,8,4,E91,48.76903655659122,False,Man-in-the-Middle,1.5649461329579673,20
T149,Bank4,Bank1,1524,2016-01-02 03:11:00,EUR,Bill Payment,Pending,Slice3,184,10,0.07981132587390083,ECC,X149,Y149,Z149,8,5,BB84,15.144466381673748,True,Man-in-the-Middle,10.28982387745283,29
T150,Bank4,Bank1,3328,2017-04-22 23:25:00,GBP,Transfer,Failed,Slice1,144,28,0.05385945506197122,AES,X150,Y150,Z150,8,6,E91,90.48036329270572,False,Replay Attack,32.982427971641556,20
T151,Bank2,Bank1,4805,2017-08-25 18:55:00,USD,Transfer,Failed,Slice1,93,20,0.02861521120903542,AES,X151,Y151,Z151,5,5,BB84,69.328980636627,True,Quantum Interception,36.405636975423704,18
T152,Bank1,Bank4,4268,2018-10-11 16:15:00,GBP,Fund Transfer,Failed,Slice2,110,24,0.0875256198781172,ECC,X152,Y152,Z152,4,3,E91,66.26377978041054,False,Replay Attack,96.6814397140997,22
T153,Bank3,Bank1,2390,2020-10-13 14:43:00,USD,Transfer,Successful,Slice3,138,29,0.0208881875788281,ECC,X153,Y153,Z153,6,3,E91,13.016809157577324,False,Man-in-the-Middle,36.54833884212903,12
T154,Bank4,Bank3,386,2019-11-02 11:40:00,USD,Fund Transfer,Failed,Slice2,58,14,0.07459122368040377,ECC,X154,Y154,Z154,9,7,E91,43.12059906813086,True,Man-in-the-Middle,10.971996730307465,24
T155,Bank2,Bank2,4347,2015-04-15 10:23:00,EUR,Fund Transfer,Pending,Slice2,135,9,0.0507321076221938,ECC,X155,Y155,Z155,4,4,E91,96.39229010616565,True,Replay Attack,92.7871240597473,12
T156,Bank1,Bank3,3676,2017-11-19 04:32:00,GBP,Transfer,Failed,Slice1,131,25,0.07690784443315068,AES,X156,Y156,Z156,4,4,E91,72.68330434865466,False,Quantum Interception,34.57299048710032,14
T157,Bank4,Bank3,1454,2017-08-28 22:46:00,EUR,Fund Transfer,Successful,Slice1,89,27,0.07670447409201314,ECC,X157,Y157,Z157,7,4,BB84,95.97498300276752,True,Man-in-the-Middle,23.29552881546646,16
T158,Bank4,Bank4,2508,2017-01-25 21:13:00,GBP,Bill Payment,Pending,Slice3,189,13,0.011892828927001742,ECC,X158,Y158,Z158,4,7,E91,24.259482079118055,True,Quantum Interception,72.1956007445392,15
T159,Bank3,Bank4,1432,2018-12-06 04:51:00,USD,Bill Payment,Successful,Slice1,105,10,0.05895028779467494,AES,X159,Y159,Z159,8,6,BB84,97.76991085038202,False,Quantum Interception,53.6704628721623,13
T160,Bank4,Bank1,1995,2015-10-15 14:49:00,USD,Bill Payment,Failed,Slice2,187,18,0.07477084140823868,AES,X160,Y160,Z160,9,8,BB84,21.39701104148991,True,Replay Attack,15.944341708763321,10
T161,Bank4,Bank4,4778,2018-01-09 23:26:00,GBP,Bill Payment,Successful,Slice3,113,29,0.04621106146314629,ECC,X161,Y161,Z161,9,6,BB84,84.79178388767484,True,Replay Attack,72.43619144496816,28
T162,Bank3,Bank1,785,2015-12-20 21:53:00,GBP,Transfer,Failed,Slice3,98,24,0.04814779623448574,ECC,X162,Y162,Z162,8,8,E91,67.9232225703495,False,Quantum Interception,68.54851986621551,23
T163,Bank4,Bank4,514,2019-05-14 08:40:00,USD,Bill Payment,Successful,Slice3,145,5,0.04304416845713047,ECC,X163,Y163,Z163,4,8,BB84,68.11715453457423,False,Replay Attack,45.55276381232133,28
T164,Bank4,Bank3,1206,2016-11-20 00:18:00,USD,Transfer,Successful,Slice3,54,27,0.04372098546139132,ECC,X164,Y164,Z164,6,7,BB84,49.815198735391355,True,Quantum Interception,36.26426817344305,15
T165,Bank2,Bank3,4591,2019-12-01 23:38:00,GBP,Bill Payment,Failed,Slice2,97,21,0.015451380844706665,AES,X165,Y165,Z165,9,5,BB84,48.6620758603021,True,Quantum Interception,53.17279253468653,20
T166,Bank1,Bank3,2061,2018-11-22 00:12:00,EUR,Fund Transfer,Failed,Slice2,93,27,0.05228724493716222,ECC,X166,Y166,Z166,5,6,BB84,74.76734036962472,False,Man-in-the-Middle,16.85789908839603,17
T167,Bank4,Bank2,4916,2015-02-01 13:56:00,GBP,Transfer,Successful,Slice2,140,18,0.0520027289580634,AES,X167,Y167,Z167,8,8,BB84,63.81846918044805,True,Man-in-the-Middle,40.181169094951116,22
T168,Bank4,Bank1,759,2020-01-23 23:49:00,USD,Fund Transfer,Failed,Slice3,88,21,0.09348118511338405,AES,X168,Y168,Z168,5,4,BB84,96.0799812551909,True,Replay Attack,12.802534655892305,19
T169,Bank1,Bank1,564,2015-12-03 18:08:00,GBP,Bill Payment,Pending,Slice2,134,27,0.088289734909547,AES,X169,Y169,Z169,5,5,BB84,13.960389482171598,True,Replay Attack,88.30200964845402,18
T170,Bank3,Bank1,1857,2015-09-05 01:12:00,USD,Fund Transfer,Pending,Slice2,53,9,0.05320317245468527,AES,X170,Y170,Z170,7,6,E91,43.866867985495794,False,Man-in-the-Middle,25.423827814944143,18
T171,Bank4,Bank3,4074,2018-03-10 00:30:00,GBP,Transfer,Successful,Slice1,143,6,0.0448245576231136,ECC,X171,Y171,Z171,5,4,BB84,83.17357575339392,False,Replay Attack,69.54065326494809,28
T172,Bank2,Bank2,228,2018-02-02 21:46:00,GBP,Transfer,Successful,Slice1,159,8,0.008313981018741468,AES,X172,Y172,Z172,6,8,E91,98.46241685167575,False,Replay Attack,97.48473231283315,29
T173,Bank1,Bank2,2632,2018-02-28 14:52:00,EUR,Transfer,Failed,Slice3,178,20,0.042505139373890534,ECC,X173,Y173,Z173,8,8,BB84,98.63592590727269,False,Man-in-the-Middle,59.73819011781223,17
T174,Bank4,Bank2,3875,2016-09-04 20:36:00,USD,Transfer,Successful,Slice3,88,23,0.09152558051499599,ECC,X174,Y174,Z174,4,3,E91,45.96399820031595,True,Man-in-the-Middle,44.849502032369756,21
T175,Bank2,Bank3,2736,2017-06-02 09:07:00,USD,Transfer,Successful,Slice2,159,16,0.06974904022457554,AES,X175,Y175,Z175,4,8,E91,74.16924388534554,True,Quantum Interception,51.75398029572074,28
T176,Bank1,Bank2,2582,2015-08-19 09:15:00,GBP,Bill Payment,Failed,Slice3,146,29,0.005847161969365577,AES,X176,Y176,Z176,4,7,E91,26.360718755475197,True,Replay Attack,14.449141496836004,10
T177,Bank2,Bank1,3912,2019-06-07 13:54:00,USD,Fund Transfer,Failed,Slice1,187,24,0.0032838466035193473,AES,X177,Y177,Z177,9,8,BB84,87.97278166663689,True,Replay Attack,82.36346880780951,21
T178,Bank3,Bank4,3094,2015-05-03 06:56:00,EUR,Bill Payment,Successful,Slice1,141,18,0.0792005590068445,AES,X178,Y178,Z178,8,8,BB84,46.19964216849297,False,Replay Attack,69.68834887414175,23
T179,Bank3,Bank3,2022,2017-10-20 06:10:00,EUR,Bill Payment,Failed,Slice2,109,25,0.03323486264796889,AES,X179,Y179,Z179,9,6,BB84,69.28424239603318,False,Replay Attack,73.56521577993085,15
T180,Bank4,Bank4,2224,2019-10-05 02:24:00,USD,Fund Transfer,Pending,Slice1,169,23,0.010774440813114562,ECC,X180,Y180,Z180,8,8,E91,32.447365552965834,False,Quantum Interception,7.903038776411986,18
T181,Bank2,Bank2,4630,2020-07-27 17:39:00,GBP,Bill Payment,Successful,Slice3,124,6,0.07647221157377827,AES,X181,Y181,Z181,9,7,BB84,36.557751175050356,True,Man-in-the-Middle,46.478740727477344,23
T182,Bank1,Bank3,3711,2019-03-22 00:34:00,EUR,Bill Payment,Failed,Slice1,131,18,0.055839199182257965,ECC,X182,Y182,Z182,8,7,BB84,74.1730751505551,False,Quantum Interception,63.14731632871734,23
T183,Bank1,Bank4,1931,2019-10-30 09:08:00,GBP,Fund Transfer,Failed,Slice1,153,14,0.046774375667870585,AES,X183,Y183,Z183,6,8,BB84,58.61774345467355,False,Quantum Interception,86.37236303931124,19
T184,Bank2,Bank4,246,2018-10-16 06:39:00,GBP,Bill Payment,Successful,Slice3,120,5,0.050550063256834525,ECC,X184,Y184,Z184,5,8,BB84,95.07545258949304,False,Replay Attack,19.732400371048485,25
T185,Bank1,Bank2,2150,2016-09-01 12:43:00,EUR,Bill Payment,Failed,Slice1,159,27,0.005708599211082655,AES,X185,Y185,Z185,7,6,BB84,64.93798529895241,True,Man-in-the-Middle,27.297517147262727,29
T186,Bank4,Bank2,342,2020-10-27 10:53:00,GBP,Fund Transfer,Pending,Slice2,89,28,0.09885933559251477,ECC,X186,Y186,Z186,4,5,BB84,95.947182938836,False,Replay Attack,19.616981256252487,18
T187,Bank3,Bank2,440,2020-05-25 11:41:00,EUR,Fund Transfer,Pending,Slice1,194,14,0.05157615391829985,AES,X187,Y187,Z187,6,5,E91,45.56579854894471,True,Quantum Interception,89.46731911081164,25
T188,Bank1,Bank3,4140,2019-12-23 19:26:00,GBP,Transfer,Failed,Slice3,122,23,0.07237678900352831,ECC,X188,Y188,Z188,7,8,BB84,56.101326353186856,False,Quantum Interception,90.57001738072321,23
T189,Bank4,Bank1,3814,2016-06-02 05:20:00,GBP,Transfer,Pending,Slice3,189,13,0.04640122609561993,AES,X189,Y189,Z189,9,3,BB84,6.226758415838896,True,Replay Attack,80.51791832948723,29
T190,Bank2,Bank3,4384,2020-11-07 06:32:00,EUR,Bill Payment,Successful,Slice2,113,14,0.08682562855542303,AES,X190,Y190,Z190,4,7,E91,34.17537281548969,False,Replay Attack,89.93760074670074,29
T191,Bank4,Bank3,1153,2016-04-19 15:01:00,USD,Transfer,Successful,Slice1,147,12,0.01578250968490552,AES,X191,Y191,Z191,9,6,BB84,24.45606681803312,False,Quantum Interception,68.16301525265601,14
T192,Bank1,Bank3,673,2015-04-14 21:55:00,GBP,Fund Transfer,Pending,Slice3,141,19,0.08510964099670215,AES,X192,Y192,Z192,9,3,E91,27.790982928207754,True,Quantum Interception,9.157574568249583,15
T193,Bank4,Bank4,544,2019-10-31 20:52:00,USD,Bill Payment,Failed,Slice3,120,11,0.0407624305078729,ECC,X193,Y193,Z193,4,7,BB84,75.16655302464095,True,Quantum Interception,84.11649518820225,10
T194,Bank1,Bank3,2121,2019-04-23 14:51:00,EUR,Transfer,Failed,Slice3,199,21,0.07642192990916302,ECC,X194,Y194,Z194,9,4,E91,30.04279093068091,True,Man-in-the-Middle,97.49987860602317,25
T195,Bank1,Bank3,3911,2018-12-18 22:52:00,USD,Bill Payment,Failed,Slice2,111,19,0.061500104933493865,AES,X195,Y195,Z195,4,3,E91,84.81268469714946,True,Man-in-the-Middle,82.28111215306045,19
T196,Bank1,Bank1,4893,2018-03-16 14:47:00,GBP,Bill Payment,Successful,Slice3,76,16,0.024771307782057706,AES,X196,Y196,Z196,6,7,E91,38.855493039103905,True,Man-in-the-Middle,76.14203891567414,13
T197,Bank1,Bank2,3425,2020-03-13 03:36:00,USD,Bill Payment,Pending,Slice2,173,20,0.08514492262139017,AES,X197,Y197,Z197,8,7,BB84,86.51549960211848,False,Man-in-the-Middle,23.283113859063718,13
T198,Bank2,Bank4,4595,2017-10-06 07:44:00,USD,Fund Transfer,Successful,Slice3,93,14,0.03619803522102851,AES,X198,Y198,Z198,8,5,BB84,56.541170129669695,False,Quantum Interception,59.05652591896282,19
T199,Bank3,Bank4,1017,2015-05-17 04:39:00,GBP,Transfer,Failed,Slice2,114,14,0.007185231545210714,ECC,X199,Y199,Z199,7,3,E91,94.27993633170593,True,Man-in-the-Middle,93.60952199017572,14
T200,Bank4,Bank4,1038,2016-11-27 00:35:00,GBP,Fund Transfer,Successful,Slice3,131,8,0.07983138157337094,AES,X200,Y200,Z200,6,8,E91,91.99961561684889,False,Replay Attack,55.08876756750659,14
T201,Bank2,Bank4,4359,2018-03-03 19:24:00,USD,Bill Payment,Successful,Slice2,157,23,0.09077961435384543,ECC,X201,Y201,Z201,6,3,E91,4.574827590697728,False,Man-in-the-Middle,61.230401296862034,26
T202,Bank3,Bank1,1266,2018-01-13 22:27:00,GBP,Fund Transfer,Successful,Slice1,104,6,0.04963569474874008,AES,X202,Y202,Z202,7,5,E91,64.1510039806736,False,Man-in-the-Middle,21.403845745635696,21
T203,Bank2,Bank2,4791,2016-09-10 14:40:00,USD,Transfer,Failed,Slice2,52,7,0.08432311946364608,AES,X203,Y203,Z203,8,6,BB84,79.9450654114109,False,Replay Attack,7.707325581001323,18
T204,Bank3,Bank2,2069,2016-01-24 16:06:00,GBP,Transfer,Pending,Slice1,193,14,0.09697437347524601,AES,X204,Y204,Z204,9,8,BB84,15.703281135225012,True,Man-in-the-Middle,77.67206616824697,25
T205,Bank3,Bank2,4041,2020-03-07 20:43:00,USD,Fund Transfer,Pending,Slice3,51,10,0.08758379538205885,AES,X205,Y205,Z205,4,6,E91,98.62107328510506,False,Quantum Interception,43.54329343050687,11
T206,Bank2,Bank2,2390,2020-07-06 22:56:00,USD,Bill Payment,Successful,Slice3,130,10,0.060475543093539,ECC,X206,Y206,Z206,6,7,BB84,64.73632549581447,True,Quantum Interception,53.70642437284293,14
T207,Bank1,Bank2,4449,2015-07-17 11:58:00,USD,Bill Payment,Failed,Slice1,154,25,0.08019648372084831,AES,X207,Y207,Z207,6,5,E91,77.94970771085154,True,Quantum Interception,84.6937079933392,28
T208,Bank4,Bank3,1139,2020-06-25 13:06:00,USD,Fund Transfer,Successful,Slice1,140,12,0.011289117469249266,ECC,X208,Y208,Z208,9,3,BB84,64.72909532420455,False,Quantum Interception,61.84578063868147,13
T209,Bank1,Bank4,2560,2017-05-20 09:43:00,EUR,Fund Transfer,Pending,Slice3,53,26,0.040852489738050696,ECC,X209,Y209,Z209,8,8,E91,31.5976695720154,True,Man-in-the-Middle,38.1869901410563,29
T210,Bank1,Bank4,2306,2020-12-20 02:08:00,USD,Bill Payment,Failed,Slice2,85,21,0.05306796687805429,AES,X210,Y210,Z210,6,3,E91,7.299120813560167,True,Quantum Interception,26.433581314131406,22
T211,Bank1,Bank2,3380,2017-09-20 16:23:00,EUR,Bill Payment,Successful,Slice3,87,16,0.09718924096352616,ECC,X211,Y211,Z211,4,3,BB84,28.255279904820075,False,Man-in-the-Middle,27.234866271057445,20
T212,Bank1,Bank3,4234,2019-02-22 14:00:00,USD,Bill Payment,Pending,Slice3,102,7,0.004422847109537498,AES,X212,Y212,Z212,4,5,BB84,26.687045535840237,True,Replay Attack,5.730609200656589,21
T213,Bank4,Bank4,3166,2020-01-30 21:08:00,EUR,Transfer,Pending,Slice1,81,10,0.04888213169093093,AES,X213,Y213,Z213,9,6,E91,5.374242814134744,False,Replay Attack,88.89864576558954,22
T214,Bank4,Bank4,4345,2020-11-12 06:28:00,USD,Bill Payment,Pending,Slice3,155,21,0.09447073939617001,ECC,X214,Y214,Z214,5,6,E91,6.092531145548308,True,Man-in-the-Middle,62.86094461740349,13
T215,Bank1,Bank4,2067,2020-12-06 05:46:00,GBP,Transfer,Failed,Slice3,147,10,0.08223982180074806,ECC,X215,Y215,Z215,6,6,E91,50.19505155676974,True,Quantum Interception,94.4340693507462,19
T216,Bank1,Bank2,896,2018-06-14 07:44:00,GBP,Bill Payment,Pending,Slice1,71,29,0.0964597451380709,AES,X216,Y216,Z216,8,4,BB84,67.19844523578782,False,Man-in-the-Middle,91.56307585799559,17
T217,Bank1,Bank2,4514,2019-10-16 21:49:00,USD,Fund Transfer,Pending,Slice1,90,9,0.08410588482942945,ECC,X217,Y217,Z217,4,4,BB84,69.44929510765662,True,Quantum Interception,87.87409779786452,25
T218,Bank2,Bank4,3920,2020-01-25 22:30:00,GBP,Transfer,Pending,Slice2,178,22,0.04120452937547017,ECC,X218,Y218,Z218,7,3,BB84,92.83109262512677,False,Quantum Interception,14.69161719453831,15
T219,Bank4,Bank2,4828,2016-08-19 16:35:00,GBP,Fund Transfer,Failed,Slice2,123,19,0.05724205399692416,AES,X219,Y219,Z219,9,3,BB84,71.26994308873624,True,Quantum Interception,71.23485636133505,23
T220,Bank4,Bank1,2659,2016-06-25 03:35:00,USD,Transfer,Successful,Slice1,192,27,0.05431542549492971,AES,X220,Y220,Z220,9,5,BB84,28.438050129807813,False,Replay Attack,16.002245140447926,26
T221,Bank2,Bank2,3793,2020-11-11 19:07:00,USD,Fund Transfer,Failed,Slice1,64,29,0.09544672221203543,ECC,X221,Y221,Z221,7,7,E91,94.22670437237205,True,Replay Attack,49.02205471254253,15
T222,Bank1,Bank2,4307,2015-12-28 18:58:00,USD,Fund Transfer,Successful,Slice1,58,6,0.08230069152835473,AES,X222,Y222,Z222,5,7,E91,78.37132564329082,True,Replay Attack,58.40847368726313,26
T223,Bank1,Bank4,3816,2017-05-25 07:47:00,GBP,Bill Payment,Successful,Slice2,109,13,0.08762123730366742,AES,X223,Y223,Z223,5,7,E91,69.50305379520972,False,Replay Attack,74.16707510268711,24
T224,Bank3,Bank4,3893,2018-08-18 02:15:00,USD,Bill Payment,Failed,Slice1,56,23,0.023600956308342826,ECC,X224,Y224,Z224,6,3,BB84,11.976142960679248,False,Replay Attack,64.2541788732516,25
T225,Bank3,Bank1,2033,2016-01-11 11:59:00,USD,Fund Transfer,Successful,Slice1,151,8,0.07832490049198322,AES,X225,Y225,Z225,6,6,E91,78.02953849702938,True,Quantum Interception,0.8554446417471606,20
T226,Bank4,Bank4,1543,2019-03-11 08:49:00,EUR,Fund Transfer,Pending,Slice3,194,5,0.06703632345312292,AES,X226,Y226,Z226,7,4,BB84,30.971637440468967,True,Replay Attack,51.41891331167556,12
T227,Bank2,Bank1,2074,2015-06-28 01:16:00,USD,Transfer,Failed,Slice1,190,11,0.06517381096324626,AES,X227,Y227,Z227,6,3,BB84,12.636074179014944,False,Man-in-the-Middle,96.75876950797955,19
T228,Bank3,Bank3,3930,2017-10-22 07:39:00,GBP,Fund Transfer,Pending,Slice1,91,20,0.06925601671301344,AES,X228,Y228,Z228,6,5,E91,63.70346428379593,False,Replay Attack,57.73422717906583,24
T229,Bank2,Bank3,2907,2015-04-29 12:33:00,USD,Fund Transfer,Failed,Slice2,74,11,0.014605815962940317,ECC,X229,Y229,Z229,6,4,E91,47.8669549282711,True,Man-in-the-Middle,69.3845694180124,24
T230,Bank3,Bank4,2994,2016-07-18 07:57:00,GBP,Transfer,Failed,Slice2,83,7,0.010001161592940046,ECC,X230,Y230,Z230,5,6,E91,48.765054982829184,True,Replay Attack,61.61679514041858,11
T231,Bank1,Bank1,1725,2020-05-13 18:11:00,GBP,Fund Transfer,Successful,Slice2,54,9,0.09310569787626939,AES,X231,Y231,Z231,5,7,E91,61.56022841773362,False,Replay Attack,79.48517744830926,20
T232,Bank4,Bank1,2427,2015-11-08 18:12:00,EUR,Bill Payment,Successful,Slice2,65,24,0.06949734570079483,ECC,X232,Y232,Z232,4,7,BB84,50.27280735473849,False,Quantum Interception,50.01822734101991,24
T233,Bank4,Bank4,1617,2015-08-15 05:14:00,GBP,Bill Payment,Failed,Slice3,195,28,0.08994844756199571,ECC,X233,Y233,Z233,8,4,BB84,41.93634526076142,True,Quantum Interception,39.05381110979289,19
T234,Bank3,Bank1,3988,2019-02-07 00:39:00,GBP,Fund Transfer,Successful,Slice3,132,26,0.0966083023131852,AES,X234,Y234,Z234,5,4,E91,96.06577910844553,True,Replay Attack,25.710758280230994,12
T235,Bank3,Bank1,1432,2019-09-19 06:12:00,GBP,Fund Transfer,Pending,Slice1,73,27,0.038210702811731646,AES,X235,Y235,Z235,5,7,E91,54.20497037144788,True,Replay Attack,19.97280204488956,29
T236,Bank1,Bank1,1790,2016-06-29 21:49:00,EUR,Fund Transfer,Pending,Slice1,173,16,0.013245874825255211,AES,X236,Y236,Z236,9,5,BB84,83.59429518802494,True,Quantum Interception,25.304196603081298,18
